"móvil 123", "24:da:9b:54:18:b9", "189839", "-27.4748,-65.686022", "27° 28' 29.3" S, 65° 41' 9.7" W", ""
"móvil 123", "24:da:9b:54:18:b9", "196209", "-27.475504,-65.686766", "27° 28' 31.8" S, 65° 41' 12.4" W", ""
"móvil 123", "24:da:9b:54:18:b9", "182703", "-27.477972,-65.693246", "27° 28' 40.7" S, 65° 41' 35.7" W", ""
"móvil 123", "24:da:9b:54:18:b9", "192527", "-27.443056,-65.608081", "27° 26' 35.0" S, 65° 36' 29.1" W", ""
"móvil 123", "24:da:9b:54:18:b9", "232076", "-27.438526,-65.605981", "27° 26' 18.7" S, 65° 36' 21.5" W", ""
"móvil 123", "24:da:9b:54:18:b9", "191888", "-27.436667,-65.624862", "27° 26' 12.0" S, 65° 37' 29.5" W", ""
"móvil 123", "24:da:9b:54:18:b9", "232345", "-27.428339,-65.627356", "27° 25' 42.0" S, 65° 37' 38.5" W", ""
"móvil 123", "24:da:9b:54:18:b9", "176012", "-27.410372,-65.611765", "27° 24' 37.3" S, 65° 36' 42.4" W", ""
"móvil 123", "24:da:9b:54:18:b9", "232349", "-27.272594,-65.560345", "27° 16' 21.3" S, 65° 33' 37.2" W", ""
"móvil 123", "24:da:9b:54:18:b9", "193979", "-27.373386,-65.597673", "27° 22' 24.2" S, 65° 35' 51.6" W", ""
"móvil 123", "24:da:9b:54:18:b9", "168084", "-27.342557,-65.593219", "27° 20' 33.2" S, 65° 35' 35.6" W", ""
